OWNER,OBJECT_NAME,TABLE_STATUS,ESTIMATED_ROW_COUNT,INGESTION_PK_COLUMNS,INGESTION_DATE_COLUMNS,POTENTIAL_PARTITION_COLS,INGESTION_TYPE
"FIMSMGR","FTVEELC","EXISTS",0,"FTVEELC_SURROGATE_ID","FTVEELC_ACTIVITY_DATE","FTVEELC_TERM_DATE","date_incremental"
"FIMSMGR","FTVEELI","EXISTS",0,"FTVEELI_SURROGATE_ID","FTVEELI_ACTIVITY_DATE","FTVEELI_TERM_DATE","date_incremental"
"FIMSMGR","FTVEELT","EXISTS",0,"FTVEELT_SURROGATE_ID","FTVEELT_ACTIVITY_DATE","FTVEELT_TERM_DATE","date_incremental"
"FIMSMGR","FTVEENT","EXISTS",0,"FTVEENT_SURROGATE_ID","FTVEENT_ACTIVITY_DATE","FTVEENT_TERM_DATE","date_incremental"
"FIMSMGR","FTVEQPT","EXISTS",0,"FTVEQPT_SURROGATE_ID","FTVEQPT_ACTIVITY_DATE","FTVEQPT_TERM_DATE","date_incremental"
"FIMSMGR","FTVEQUL","EXISTS",0,"FTVEQUL_SURROGATE_ID","FTVEQUL_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVEXRT","EXISTS",0,"FTVEXRT_SURROGATE_ID","FTVEXRT_ACTIVITY_DATE","FTVEXRT_TERM_DATE","date_incremental"
"FIMSMGR","FTVFBAL","EXISTS",0,"FTVFBAL_SURROGATE_ID","FTVFBAL_ACTIVITY_DATE","FTVFBAL_TERM_DATE","date_incremental"
"FIMSMGR","FTVFMGR","EXISTS",0,"FTVFMGR_SURROGATE_ID","FTVFMGR_ACTIVITY_DATE","FTVFMGR_TERM_DATE","date_incremental"
"FIMSMGR","FTVFOBS","EXISTS",2,"FTVFOBS_SURROGATE_ID","FTVFOBS_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVFSPD","EXISTS",1680,"FTVFSPD_SURROGATE_ID","FTVFSPD_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVFSYR","EXISTS",120,"FTVFSYR_SURROGATE_ID","FTVFSYR_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVFTYP","EXISTS",94,"FTVFTYP_SURROGATE_ID","FTVFTYP_ACTIVITY_DATE","FTVFTYP_TERM_DATE","date_incremental"
"FIMSMGR","FTVFUND","EXISTS",138,"FTVFUND_SURROGATE_ID","FTVFUND_ACTIVITY_DATE","FTVFUND_TERM_DATE","date_incremental"
"FIMSMGR","FTVHBUD","EXISTS",0,"FTVHBUD_SURROGATE_ID","FTVHBUD_ACTIVITY_DATE","FTVHBUD_TERM_DATE","date_incremental"
"FIMSMGR","FTVIMGR","EXISTS",0,"FTVIMGR_SURROGATE_ID","FTVIMGR_ACTIVITY_DATE","FTVIMGR_TERM_DATE","date_incremental"
"FIMSMGR","FTVINRT","EXISTS",0,"FTVINRT_SURROGATE_ID","FTVINRT_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVINTS","EXISTS",0,"FTVINTS_SURROGATE_ID","FTVINTS_ACTIVITY_DATE","FTVINTS_TERM_DATE","date_incremental"
"FIMSMGR","FTVINVM","EXISTS",0,"FTVINVM_SURROGATE_ID","FTVINVM_ACTIVITY_DATE","FTVINVM_TERM_DATE","date_incremental"
"FIMSMGR","FTVINVT","EXISTS",0,"FTVINVT_SURROGATE_ID","FTVINVT_ACTIVITY_DATE","FTVINVT_TERM_DATE","date_incremental"
"FIMSMGR","FTVIRTO","EXISTS",0,"FTVIRTO_SURROGATE_ID","FTVIRTO_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVITYP","EXISTS",19,"FTVITYP_SURROGATE_ID","FTVITYP_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVIVTP","EXISTS",0,"FTVIVTP_SURROGATE_ID","FTVIVTP_ACTIVITY_DATE","FTVIVTP_TERM_DATE","date_incremental"
"FIMSMGR","FTVLOCN","EXISTS",4253,"FTVLOCN_SURROGATE_ID","FTVLOCN_ACTIVITY_DATE","FTVLOCN_TERM_DATE","date_incremental"
"FIMSMGR","FTVOBPH","EXISTS",394,"FTVOBPH_SURROGATE_ID","FTVOBPH_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVOBUD","EXISTS",98,"FTVOBUD_SURROGATE_ID","FTVOBUD_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVORGN","EXISTS",4361,"FTVORGN_SURROGATE_ID","FTVORGN_ACTIVITY_DATE","FTVORGN_TERM_DATE","date_incremental"
"FIMSMGR","FTVPAYM","EXISTS",0,"FTVPAYM_SURROGATE_ID","FTVPAYM_ACTIVITY_DATE","FTVPAYM_TERM_DATE","date_incremental"
"FIMSMGR","FTVPCLS","EXISTS",0,"FTVPCLS_SURROGATE_ID","FTVPCLS_ACTIVITY_DATE","FTVPCLS_TERM_DATE","date_incremental"
"FIMSMGR","FTVPOOL","EXISTS",0,"FTVPOOL_SURROGATE_ID","FTVPOOL_ACTIVITY_DATE","FTVPOOL_TERM_DATE","date_incremental"
"FIMSMGR","FTVPRCE","EXISTS",15283,"FTVPRCE_SURROGATE_ID","FTVPRCE_ACTIVITY_DATE","FTVPRCE_TERM_DATE","date_incremental"
"FIMSMGR","FTVPROG","EXISTS",183,"FTVPROG_SURROGATE_ID","FTVPROG_ACTIVITY_DATE","FTVPROG_TERM_DATE","date_incremental"
"FIMSMGR","FTVPROJ","EXISTS",0,"FTVPROJ_SURROGATE_ID","FTVPROJ_ACTIVITY_DATE","FTVPROJ_TERM_DATE","date_incremental"
"FIMSMGR","FTVPRST","EXISTS",0,"FTVPRST_SURROGATE_ID","FTVPRST_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRCMT","EXISTS",5,"FTVRCMT_SURROGATE_ID","FTVRCMT_ACTIVITY_DATE","FTVRCMT_TERM_DATE","date_incremental"
"FIMSMGR","FTVRECP","EXISTS",0,"FTVRECP_SURROGATE_ID","FTVRECP_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRGRC","EXISTS",288,"FTVRGRC_SURROGATE_ID","FTVRGRC_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRGUS","EXISTS",0,"FTVRGUS_SURROGATE_ID","FTVRGUS_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRQBD","EXISTS",0,"FTVRQBD_SURROGATE_ID","FTVRQBD_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRQPO","EXISTS",0,"FTVRQPO_SURROGATE_ID","FTVRQPO_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRRGH","EXISTS",1,"FTVRRGH_SURROGATE_ID","FTVRRGH_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRRSN","EXISTS",4,"FTVRRSN_SURROGATE_ID","FTVRRSN_ACTIVITY_DATE","FTVRRSN_TERM_DATE","date_incremental"
"FIMSMGR","FTVRSNC","EXISTS",0,"FTVRSNC_SURROGATE_ID","FTVRSNC_ACTIVITY_DATE","FTVRSNC_TERM_DATE","date_incremental"
"FIMSMGR","FTVRTCL","EXISTS",0,"FTVRTCL_SURROGATE_ID","FTVRTCL_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRTCT","EXISTS",0,"FTVRTCT_SURROGATE_ID","FTVRTCT_ACTIVITY_DATE","FTVRTCT_TERM_DATE","date_incremental"
"FIMSMGR","FTVRTYP","EXISTS",10,"FTVRTYP_SURROGATE_ID","FTVRTYP_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRUCL","EXISTS",315,"FTVRUCL_SURROGATE_ID","FTVRUCL_ACTIVITY_DATE","FTVRUCL_TERM_DATE","date_incremental"
"FIMSMGR","FTVRUGR","EXISTS",13,"FTVRUGR_SURROGATE_ID","FTVRUGR_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVRULP","EXISTS",1649,"FTVRULP_SURROGATE_ID","FTVRULP_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVSDAT","EXISTS",1330,"FTVSDAT_SURROGATE_ID","FTVSDAT_ACTIVITY_DATE","FTVSDAT_TERM_DATE","date_incremental"
"FIMSMGR","FTVSHIP","EXISTS",52,"FTVSHIP_SURROGATE_ID","FTVSHIP_ACTIVITY_DATE","FTVSHIP_TERM_DATE","date_incremental"
"FIMSMGR","FTVSTKL","EXISTS",0,"FTVSTKL_SURROGATE_ID","FTVSTKL_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVTGRP","EXISTS",18,"FTVTGRP_SURROGATE_ID","FTVTGRP_ACTIVITY_DATE","FTVTGRP_TERM_DATE","date_incremental"
"FIMSMGR","FTVTRAT","EXISTS",26,"FTVTRAT_SURROGATE_ID","FTVTRAT_ACTIVITY_DATE","FTVTRAT_TERM_DATE","date_incremental"
"FIMSMGR","FTVTRSK","EXISTS",0,"FTVTRSK_SURROGATE_ID","FTVTRSK_ACTIVITY_DATE","FTVTRSK_TERM_DATE","date_incremental"
"FIMSMGR","FTVUOMS","EXISTS",23,"FTVUOMS_SURROGATE_ID","FTVUOMS_ACTIVITY_DATE","FTVUOMS_TERM_DATE","date_incremental"
"FIMSMGR","FTVUVMS","EXISTS",0,"FTVUVMS_SURROGATE_ID","FTVUVMS_ACTIVITY_DATE","FTVUVMS_TERM_DATE","date_incremental"
"FIMSMGR","FTVVEND","EXISTS",137715,"FTVVEND_SURROGATE_ID","FTVVEND_ACTIVITY_DATE","FTVVEND_TERM_DATE","date_incremental"
"FIMSMGR","FTVVENT","EXISTS",84863,"FTVVENT_SURROGATE_ID","FTVVENT_ACTIVITY_DATE",null,"date_incremental"
"FIMSMGR","FTVVTYP","EXISTS",11,"FTVVTYP_SURROGATE_ID","FTVVTYP_ACTIVITY_DATE","FTVVTYP_TERM_DATE","date_incremental"
"FTAEMGR","FTCRACTG","EXISTS",194420,"ID",null,null,"full_load"
"FTAEMGR","FTPBPORT","EXISTS",45079,"ID",null,null,"full_load"
"FTAEMGR","FTPREXPS","EXISTS",138789,"ID",null,null,"full_load"
"FTAEMGR","FTPRITIN","EXISTS",22358,"ID",null,null,"full_load"
"FTAEMGR","FTRBREMB","EXISTS",42465,"ID",null,null,"full_load"
"FTAEMGR","FTTVCURR","EXISTS",2,"ID",null,null,"full_load"
"FTAEMGR","FTTVDRAT","EXISTS",28,"ID",null,null,"full_load"
"FTAEMGR","FTTVEXPT","EXISTS",411,"ID",null,null,"full_load"
"FTAEMGR","FTTVPAYM","EXISTS",4,"ID",null,null,"full_load"
"GENERAL","GLBEXTR","EXISTS",2210587,"GLBEXTR_SURROGATE_ID","GLBEXTR_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GOBEACC","EXISTS",1259,"GOBEACC_SURROGATE_ID","GOBEACC_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GOBINTL","EXISTS",188914,"GOBINTL_SURROGATE_ID","GOBINTL_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GOBSRVR","EXISTS",8853,"GOBSRVR_SURROGATE_ID","GOBSRVR_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GOBTPAC","EXISTS",1787823,"GOBTPAC_SURROGATE_ID","GOBTPAC_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GORDOCM","EXISTS",2648,"GORDOCM_SURROGATE_ID","GORDOCM_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GOREMAL","EXISTS",3347835,"GOREMAL_SURROGATE_ID","GOREMAL_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GORPGEO","EXISTS",11370801,"GORPGEO_SURROGATE_ID","GORPGEO_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GORPRAC","EXISTS",452404,"GORPRAC_SURROGATE_ID","GORPRAC_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GORRACE","EXISTS",5,"GORRACE_SURROGATE_ID","GORRACE_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GORSGEO","EXISTS",217760,"GORSGEO_SURROGATE_ID","GORSGEO_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GORSRVR","EXISTS",153748,"GORSRVR_SURROGATE_ID","GORSRVR_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GORVISA","EXISTS",18834,"GORVISA_SURROGATE_ID","GORVISA_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GTVDICD","EXISTS",6,"GTVDICD_SURROGATE_ID","GTVDICD_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GTVINSM","EXISTS",3,"GTVINSM_SURROGATE_ID","GTVINSM_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GTVMAIL","EXISTS",64,"GTVMAIL_SURROGATE_ID","GTVMAIL_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GTVPPRN","EXISTS",8,"GTVPPRN_SURROGATE_ID","GTVPPRN_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GTVRRAC","EXISTS",5,"GTVRRAC_SURROGATE_ID","GTVRRAC_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GTVSDAX","EXISTS",796,"GTVSDAX_SURROGATE_ID","GTVSDAX_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GUBSRVY","EXISTS",58,"GUBSRVY_SURROGATE_ID","GUBSRVY_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GURAPAY","EXISTS",27,"GURAPAY_SURROGATE_ID","GURAPAY_ACTIVITY_DATE","GURAPAY_TERM_CODE","date_incremental"
"GENERAL","GURFEED","EXISTS",29903,"GURFEED_SURROGATE_ID","GURFEED_ACTIVITY_DATE","GURFEED_TERM_CODE","date_incremental"
"GENERAL","GURMAIL","EXISTS",3391262,"GURMAIL_SURROGATE_ID","GURMAIL_ACTIVITY_DATE","GURMAIL_TERM_CODE","date_incremental"
"GENERAL","GURSRVQ","EXISTS",1339,"GURSRVQ_SURROGATE_ID","GURSRVQ_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GXRDIRD","EXISTS",95879,"GXRDIRD_SURROGATE_ID","GXRDIRD_ACTIVITY_DATE",null,"date_incremental"
"GRAILSAT","ADDRESS","EXISTS",81719,"ID",null,null,"full_load"
"GRAILSAT","ADM_INTERACTION","EXISTS",62585023,"ID",null,null,"full_load"
"GRAILSAT","APPOINTMENT","EXISTS",39805,"ID",null,null,"full_load"
"GRAILSAT","APPOINTMENT_PERSON","EXISTS",19457,"ID",null,null,"full_load"
"GRAILSAT","APPT_RATING","EXISTS",5,"ID",null,null,"full_load"
"GRAILSAT","APPT_STATUS","EXISTS",10,"ID",null,null,"full_load"
"GRAILSAT","APPT_STATUS_GROUP","EXISTS",4,"ID",null,null,"full_load"
"GRAILSAT","APPT_TYPE","EXISTS",59,"ID",null,null,"full_load"
"GRAILSAT","APPT_TYPE_GROUP","EXISTS",10,"ID",null,null,"full_load"
"GRAILSAT","EMAIL","EXISTS",67946,"ID",null,null,"full_load"
"GRAILSAT","FACREGISTRATION","EXISTS",223543,null,"LAST_UPDATED",null,"full_load"
"GRAILSAT","FACWORKSHOP","EXISTS",13092,null,"LAST_UPDATED",null,"full_load"
"GRAILSAT","GEO_MARKET","EXISTS",306,"ID",null,null,"full_load"
"GRAILSAT","ORG","EXISTS",44571,"ID",null,null,"full_load"
"GRAILSAT","ORG_CUSTOM","EXISTS",39943,"ID",null,null,"full_load"
"GRAILSAT","ORG_CUSTOM_FIELD","EXISTS",65,"ID",null,null,"full_load"
"GRAILSAT","ORG_CUSTOM_VALUE","EXISTS",217,"ID",null,null,"full_load"
"GRAILSAT","ORG_PERSON","EXISTS",70005,"ID",null,null,"full_load"
"GRAILSAT","ORG_PERSON_TYPE","EXISTS",208,"ID",null,null,"full_load"
"GRAILSAT","ORG_TYPE","EXISTS",54,"ID",null,null,"full_load"
"GRAILSAT","ORG_TYPE_GROUP","EXISTS",20,"ID",null,null,"full_load"
"GRAILSAT","PERSON","EXISTS",92471,"ID",null,null,"full_load"
"GRAILSAT","PHONE","EXISTS",77638,"ID",null,null,"full_load"
"GRAILSAT","STAFF","EXISTS",1646,"ID",null,null,"full_load"
"GRAILSAT","STUDENT_SUCCESS_INTERACTION","EXISTS",1607215,"ID",null,"O_FIN_OUT_TERM_CONDS","column_incremental"
"GRAILSCT","ATTENDANCE","EXISTS",1410105,"ID",null,null,"full_load"
"GRAILSCT","ATTENDANCE_ARCH","EXISTS",94544,null,null,null,"full_load"
"GRAILSCT","ATTENDANCE_DETAIL","EXISTS",21602492,"ID",null,null,"full_load"
"GRAILSCT","ATTENDANCE_DETAIL_ARCH","EXISTS",1226228,null,null,null,"full_load"
"GRAILSCT","ATTENDANCE_DETAIL_HISTORY","EXISTS",196076,"ID",null,null,"full_load"
"GRAILSCT","ATTENDANCE_DETAIL_ONLINE","EXISTS",9545945,"ID",null,null,"full_load"
"GRAILSCT","ATTENDANCE_NOTATION","EXISTS",11264,"ID","LAST_UPDATED_DATE",null,"date_incremental"
"GRAILSCT","ATTENDANCE_ONLINE","EXISTS",290831,"ID",null,null,"full_load"
"GRAILSCT","LAST_ATTENDANCE","EXISTS",20243,"ID",null,null,"full_load"
"GRAILSCT","LAST_ATTENDANCE_ONLINE","EXISTS",18328,"ID",null,null,"full_load"
"GRAILSCT","NOTATION_RECORD","EXISTS",1330,"ID",null,null,"full_load"
"GRAILSCT","ONLINE_ABSENCE","EXISTS",592837,"ID",null,null,"full_load"
"GRAILSCT","ONLINE_NOTATION_RECORD","EXISTS",307,"ID",null,null,"full_load"
"GRAILSCT","OPP","EXISTS",152100,"ID",null,null,"full_load"
"GRAILSCT","OPP_DETAIL","EXISTS",527627,"ID",null,null,"full_load"
"GRAILSRF","FISCAL_YEAR","EXISTS",14,"ID",null,null,"full_load"
"GRAILSRF","GOAL","EXISTS",38,"ID",null,null,"full_load"
"GRAILSRF","GOAL_TYPE","EXISTS",9,"ID",null,null,"full_load"
"GRAILSRF","ITEM","EXISTS",34749,"ID",null,null,"full_load"
"GRAILSRF","OBJECTIVE","EXISTS",11,"ID",null,null,"full_load"
"GRAILSRF","OBJECTIVE_RANKING","EXISTS",73,"ID",null,null,"full_load"
"GRAILSRF","REQUEST","EXISTS",4978,"ID","LAST_UPDATED","DEADLINE_TERM","date_incremental"
"GRAILSRF","REQUEST_GOAL","EXISTS",37210,null,null,null,"full_load"
"GRAILSRF","REQUEST_LOCATIONS","EXISTS",4982,null,null,null,"full_load"
"GRAILSRF","REQUEST_OBJECTIVE_RANK","EXISTS",31512,null,null,null,"full_load"
"GRAILSRF","REQUEST_RANKING","EXISTS",3548,"ID","LAST_UPDATED",null,"date_incremental"
"GRAILSRF","ROUTING_MESSAGE","EXISTS",44,"ID",null,null,"full_load"
"GRAILSRF","ROUTING_NOTIFICATION","EXISTS",30472,"ID",null,null,"full_load"
"GRAILSRF","ROUTING_ROLE","EXISTS",7268,"ID",null,null,"full_load"
"GRAILSRF","ROUTING_RULES","EXISTS",0,"ID",null,null,"full_load"
"GRAILSRF","ROUTING_STATE","EXISTS",72,"ID",null,null,"full_load"
"GRAILSRF","TYPE","EXISTS",21,"ID",null,null,"full_load"
"GRAILSRF","USER_ROLE","EXISTS",6194,"ID",null,null,"full_load"
"GRAILSSF","SWAFFORM","EXISTS",858,"ID",null,null,"full_load"
"HOUSINGUSER","AS_IMPORT_2006","EXISTS",null,null,null,"ENTRY_TERM","column_incremental"
"HOUSINGUSER","STARREZ_BOOKINGS","EXISTS",1048444,null,"MODIFIED_DATE",null,"full_load"
"HOUSINGUSER","TBLBEDS","EXISTS",189853,null,null,null,"full_load"
"HOUSINGUSER","TBLBILLING","EXISTS",15,null,null,null,"full_load"
"HOUSINGUSER","TBLCANCELREASONS","EXISTS",16,null,null,null,"full_load"
"HOUSINGUSER","TBLGHOSTASSIGNMENTS","EXISTS",38145,null,"LASTUPDATED",null,"full_load"
"HOUSINGUSER","TBLHALLS","EXISTS",34,null,null,null,"full_load"
"HOUSINGUSER","TBLROOMASSIGNMENTS","EXISTS",258006,null,"LASTUPDATED",null,"full_load"
"HOUSINGUSER","TBLROOMS","EXISTS",175102,null,null,null,"full_load"
"HOUSINGUSER","TBLSTUDENTATTRIBUTELISTOPTIONS","EXISTS",166,null,null,null,"full_load"
"HOUSINGUSER","TBLSTUDENTATTRIBUTES","EXISTS",6676894,null,null,null,"full_load"
"HOUSINGUSER","TBLSTUDENTBILLING","EXISTS",274970,null,null,null,"full_load"
"HOUSINGUSER","TBLSTUDENTS","EXISTS",59418,null,"LASTUPDATED",null,"full_load"
"HOUSINGUSER","TBLSTUDENTTIMEFRAMES","EXISTS",2145326,null,null,null,"full_load"
"HOUSINGUSER","TBLTIMEFRAME","EXISTS",59,null,null,null,"full_load"
"LOCAL","WGBADMJ","EXISTS",56,null,null,null,"full_load"
"LOCAL","WGRADVR","EXISTS",2140,null,"WGRADVR_ACTIVITY_DATE","WGRADVR_TERM_CODE_EFF","full_load"
"LOCAL","WGRCPMT","EXISTS",99090,"WGRCPMT_ORDER_ID","WGRCPMT_ACTIVITY_DATE",null,"date_incremental"
"LOCAL","WOBSRVR","EXISTS",373826,"WOBSRVR_SEQ_NO,WOBSRVR_SRVY_CODE","WOBSRVR_ACTIVITY_DATE",null,"date_incremental"
"LOCAL","WORSRVR","EXISTS",8659036,"WORSRVR_SEQ_NO,WORSRVR_SRVY_CODE,WORSRVR_QUESTION_NO","WORSRVR_ACTIVITY_DATE",null,"date_incremental"
"LOCAL","WPRCMNT","EXISTS",2449880,null,"WPRCMNT_ACTIVITY_DATE","WPRCMNT_TERM","column_incremental"
"LOCAL","WUBSRVY","EXISTS",69484,"WUBSRVY_SRVY_CODE",null,"WUBSRVY_TERM_CODE","full_load"
"LOCAL","WURSRVQ","EXISTS",1581787,"WURSRVQ_SRVY_CODE,WURSRVQ_QUESTION_NO","WURSRVQ_ACTIVITY_DATE",null,"date_incremental"
"LOCAL","WWBINRP","EXISTS",9487,null,null,null,"full_load"
"MYSCAD_USER","ATRIUM_ICLASS_DATA","EXISTS",66424,"CAMPUSID","ATRIUM_MODIFIED_DATE",null,"date_incremental"
"MYSCAD_USER","BB_TRAINING_DATA","EXISTS",9075,null,null,null,"full_load"
"MYSCAD_USER","COVID_COURSE_NOTIFICATION","EXISTS",2872,null,null,null,"full_load"
"MYSCAD_USER","FESTIVAL_REGISTRATION","EXISTS",3915,"PIDM,FESTIVAL_TYPE,FESTIVAL_YEAR",null,null,"full_load"
"MYSCAD_USER","REGISTRATION_SURVEY_RESPONSES","EXISTS",474,null,null,null,"full_load"
"MYSCAD_USER","SCHEDULE_ACKNOWLEDGMENT_RESPONSES","EXISTS",10764,null,null,null,"full_load"
"MYSCAD_USER","TMP_LOGIN_DATES","EXISTS",133154,null,null,null,"full_load"
"MYSCAD_USER","TMP_NETID_LOGIN_DATES","EXISTS",9864,null,null,null,"full_load"
"MYSCAD_USER","VACCINE_EXEMPT","EXISTS",793,"BANNER_ID",null,null,"full_load"
"MYSCAD_USER","VACCINE_TESTING","EXISTS",7708,null,null,null,"full_load"
"PAYROLL","PEBEMPL","EXISTS",28567,"PEBEMPL_SURROGATE_ID","PEBEMPL_ACTIVITY_DATE","PEBEMPL_TERM_DATE","date_incremental"
"PAYROLL","PPRCCMT","EXISTS",10734,"PPRCCMT_SURROGATE_ID","PPRCCMT_ACTIVITY_DATE",null,"date_incremental"
"PAYROLL","PTRECLS","EXISTS",49,"PTRECLS_SURROGATE_ID","PTRECLS_ACTIVITY_DATE",null,"date_incremental"
"PAYROLL","PTRERST","EXISTS",57,"PTRERST_SURROGATE_ID","PTRERST_ACTIVITY_DATE",null,"date_incremental"
"PAYROLL","PTRJCRE","EXISTS",131,"PTRJCRE_SURROGATE_ID","PTRJCRE_ACTIVITY_DATE",null,"date_incremental"
"PAYROLL","PTVCMTY","EXISTS",25,"PTVCMTY_SURROGATE_ID","PTVCMTY_ACTIVITY_DATE",null,"date_incremental"
"POSNCTL","NBBPOSN","EXISTS",11745,"NBBPOSN_SURROGATE_ID","NBBPOSN_ACTIVITY_DATE",null,"date_incremental"
"POSNCTL","NBRBJOB","EXISTS",60104,"NBRBJOB_SURROGATE_ID","NBRBJOB_ACTIVITY_DATE",null,"date_incremental"
"POSNCTL","NBRJOBS","EXISTS",210573,"NBRJOBS_SURROGATE_ID","NBRJOBS_ACTIVITY_DATE",null,"date_incremental"
"RELATEMGR","ECOPSPLOGIN","EXISTS",41577,"IMMUTABLE_IDENTIFIER",null,null,"full_load"
"RELATEMGR","ECV_FUNNEL_STATUS","EXISTS",null,null,"LAST_MODIFIED_TIME",null,"full_load"
"RELATEMGR","REL_COMMUNICATION_OPT_OUT","EXISTS",162743,"PRIMARY_KEY","LASTMODIFIEDTIME",null,"date_incremental"
"RELATEMGR","REL_INTERACTIONCATEGORY","EXISTS",252,"PRIMARY_KEY","LASTMODIFIEDTIME",null,"date_incremental"
"RELATEMGR","REL_INTERACTIONLOG","EXISTS",60118725,"PRIMARY_KEY","LASTMODIFIEDTIME",null,"date_incremental"
"RELATEMGR","REL_INTERACTIONTYPE","EXISTS",405,"PRIMARY_KEY","LASTMODIFIEDTIME",null,"date_incremental"
"SATURN","SARAATT","EXISTS",2318240,"SARAATT_SURROGATE_ID","SARAATT_ACTIVITY_DATE","SARAATT_TERM_CODE","date_incremental"
"SATURN","SARACMT","EXISTS",711932,"SARACMT_SURROGATE_ID","SARACMT_ACTIVITY_DATE","SARACMT_TERM_CODE","date_incremental"
"SATURN","SARADAP","EXISTS",720519,"SARADAP_SURROGATE_ID","SARADAP_ACTIVITY_DATE","SARADAP_TERM_CODE_CTLG_1,SARADAP_TERM_CODE_CTLG_2,SARADAP_TERM_CODE_ENTRY","date_incremental"
"SATURN","SARAPPD","EXISTS",930090,"SARAPPD_SURROGATE_ID","SARAPPD_ACTIVITY_DATE","SARAPPD_TERM_CODE_ENTRY","date_incremental"
"SATURN","SARCHKL","EXISTS",6396254,"SARCHKL_SURROGATE_ID","SARCHKL_ACTIVITY_DATE","SARCHKL_TERM_CODE_ENTRY","date_incremental"
"SATURN","SARCHRT","EXISTS",490086,"SARCHRT_SURROGATE_ID","SARCHRT_ACTIVITY_DATE","SARCHRT_TERM_CODE_ENTRY","date_incremental"
"SATURN","SCBCRKY","EXISTS",6416,"SCBCRKY_SURROGATE_ID","SCBCRKY_ACTIVITY_DATE","SCBCRKY_TERM_CODE_END,SCBCRKY_TERM_CODE_START","date_incremental"
"SATURN","SCBCRSE","EXISTS",11604,"SCBCRSE_SURROGATE_ID","SCBCRSE_ACTIVITY_DATE","SCBCRSE_EFF_TERM","date_incremental"
"SATURN","SCBDESC","EXISTS",15222,"SCBDESC_SURROGATE_ID","SCBDESC_ACTIVITY_DATE","SCBDESC_TERM_CODE_EFF,SCBDESC_TERM_CODE_END","date_incremental"
"SATURN","SCRATTR","EXISTS",5215,"SCRATTR_SURROGATE_ID","SCRATTR_ACTIVITY_DATE","SCRATTR_EFF_TERM","date_incremental"
"SATURN","SCREQIV","EXISTS",5124,"SCREQIV_SURROGATE_ID","SCREQIV_ACTIVITY_DATE","SCREQIV_EFF_TERM,SCREQIV_END_TERM,SCREQIV_START_TERM","date_incremental"
"SATURN","SCRFEES","EXISTS",1170,"SCRFEES_SURROGATE_ID","SCRFEES_ACTIVITY_DATE","SCRFEES_EFF_TERM,SCRFEES_TERM_CODE_ADMIT","date_incremental"
"SATURN","SCRGMOD","EXISTS",7771,"SCRGMOD_SURROGATE_ID","SCRGMOD_ACTIVITY_DATE","SCRGMOD_EFF_TERM","date_incremental"
